"","job","children","age","income","marital","churn"
"5014",1,8,24,14083.69,0,0
"5015",1,3,46,27270.24,0,0
"5016",1,0,56,24238.16,0,0
"5017",1,2,58,46059.68,0,0
"5018",1,3,77,18949.61,0,0
"5019",1,2,30,52798.88,0,0
"5020",1,3,47,68898,0,0
"5021",1,3,78,48366.56,0,0
"5022",1,2,86,8893.59,0,0
"5023",1,0,56,26010.99,0,0
"5024",1,3,70,15652.5,0,0
"5025",1,0,47,74989.44,0,0
"5026",1,4,27,11672.97,0,0
"5027",1,6,56,14960.01,0,0
"5028",1,1,35,50881.49,0,0
"5029",1,3,23,39706.57,1,0
"5030",1,0,53,12611.76,0,0
"5031",1,4,18,59664.26,0,0
"5032",1,1,28,9174.42,0,0
"5033",1,1,34,62212.25,0,0
"5034",1,5,56,23720.93,0,0
"5035",1,0,87,14405.88,0,0
"5036",1,3,28,35986.11,1,0
"5037",1,1,50,108409.6,0,0
"5038",1,1,59,31904.93,0,0
"5039",1,1,28,26439.2,0,0
"5040",1,2,66,66778.9,0,0
"5041",1,0,80,15756.81,0,0
"5042",1,2,22,8137.37,1,0
"5043",1,0,69,79502.96,0,0
"5044",1,1,19,26249.7,0,0
"5045",1,0,29,7596.94,0,0
"5046",1,1,67,33403.38,0,0
"5047",1,3,19,13695.83,0,0
"5048",1,2,29,75927.18,0,0
"5049",1,3,80,24097.08,0,0
"5050",1,2,32,6494.55,0,0
"5051",1,6,26,48582.37,1,0
"5052",1,8,38,29220.86,0,0
"5053",1,1,87,68105.34,0,0
"5054",1,0,48,6969.6,0,0
"5055",1,1,42,15867.48,0,0
"5056",1,0,18,17092.77,0,0
"5057",1,0,42,33436.51,0,0
"5058",1,3,35,10736.53,1,0
"5059",1,1,28,24475.2,0,0
"5060",1,3,64,21607.29,1,0
"5061",1,0,82,20706.43,0,0
"5062",1,0,60,19164.1,0,0
"5063",1,0,50,21531.67,0,0
"5064",1,0,73,9228.24,0,0
"5065",1,5,41,44016.3,0,0
"5066",1,8,72,50092.12,0,0
"5067",1,0,30,27824.15,0,1
"5068",1,3,69,75598.51,0,0
"5069",1,2,88,55921.75,0,0
"5070",1,3,85,39894.55,0,0
"5071",1,1,75,30874.05,0,0
"5072",1,0,60,17244.42,0,0
"5073",1,3,72,84232.65,1,0
"5074",1,8,39,23712.94,0,0
"5075",1,8,32,33644.05,0,0
"5076",1,1,57,3503.09,1,0
"5077",1,0,24,36091.7,1,0
"5078",1,2,22,17784.55,0,1
"5079",1,0,48,13154.05,0,0
"5080",1,0,40,66923.76,0,0
"5081",1,1,56,31670.94,0,0
"5082",1,3,85,32076.56,0,0
"5083",1,1,35,22206.84,0,0
"5084",1,1,20,79206.11,0,0
"5085",1,0,49,70285.78,0,0
"5086",1,4,52,22831.25,0,0
"5087",1,1,31,27303.52,0,0
"5088",1,0,71,17620.71,0,0
"5089",1,8,80,30288,0,0
"5090",1,3,41,20971.45,0,0
"5091",1,1,59,29240.82,1,0
"5092",1,3,66,16885.35,0,0
"5093",1,3,85,53034.08,0,0
"5094",1,0,45,21736.61,1,0
"5095",1,0,47,42429.53,0,0
"5096",1,1,70,22455.73,0,0
"5097",1,5,45,49397.39,0,0
"5098",1,2,62,22956.29,1,0
"5099",1,0,89,29462.18,0,0
"5100",1,3,84,129137.2,0,0
"5101",1,4,69,24660.29,0,1
"5102",1,1,74,29305.13,0,0
"5103",1,1,64,11387.58,1,1
"5104",1,2,30,26634.93,1,0
"5105",1,0,20,48067.5,0,0
"5106",1,3,81,13662.88,0,0
"5107",1,0,83,28850.5,0,0
"5108",1,1,73,38322.59,0,0
"5109",1,2,38,8952.88,0,0
"5110",1,2,82,35786.6,0,0
"5111",1,1,63,120650.1,0,0
"5112",1,0,24,62700.71,0,0
"5113",1,4,33,83651.89,0,0
"5114",1,1,50,40646.53,0,0
"5115",1,0,38,84047.13,0,0
"5116",1,1,45,23308.57,1,0
"5117",1,3,22,29847.48,0,0
"5118",1,1,20,50090.84,0,0
"5119",1,1,38,24588.03,0,0
"5120",1,1,72,30299.76,0,0
"5121",1,4,75,61084.32,0,0
"5122",1,0,33,11810.84,0,0
"5123",1,3,42,12236.83,0,0
"5124",1,4,68,49842.25,0,0
"5125",1,3,55,62710.74,0,0
"5126",1,3,21,36747.32,0,0
"5127",1,0,62,23332.27,0,0
"5128",1,6,82,21602.16,0,0
"5129",1,3,48,23447.42,0,0
"5130",1,4,73,31760.65,1,0
"5131",1,4,84,24026.7,0,0
"5132",1,0,29,73958.51,1,0
"5133",1,4,24,35835.58,0,0
"5134",1,4,77,74776.99,0,0
"5135",1,2,84,24149.71,0,0
"5136",1,0,42,43632.29,0,0
"5137",1,1,44,31121.82,0,0
"5138",1,3,59,46015.65,0,0
"5139",1,1,29,65986.37,0,1
"5140",1,0,63,22376.88,0,0
"5141",1,0,40,31429.51,0,0
"5142",1,3,45,13722.8,0,0
"5143",1,2,65,64281.28,1,0
"5144",1,0,32,42060.33,0,0
"5145",1,4,68,29189.81,0,0
"5146",1,2,19,30701.55,0,0
"5147",1,0,27,15249.68,1,0
"5148",1,1,85,9508.97,0,0
"5149",1,0,45,17312,0,0
"5150",1,3,57,21485.23,0,0
"5151",1,1,40,85066.22,0,0
"5152",1,3,64,19114.71,0,0
"5153",1,1,44,18832.51,0,0
"5154",1,4,40,44089.97,0,0
"5155",1,1,33,54211.72,1,0
"5156",1,4,51,9410.18,0,0
"5157",1,3,43,47966.83,0,0
"5158",1,3,31,34919.68,0,1
"5159",1,0,49,20849.37,0,0
"5160",1,0,44,61704.19,0,0
"5161",1,7,71,24971.54,0,1
"5162",1,3,43,83924.66,0,0
"5163",1,0,63,51728.3,0,0
"5164",1,2,21,45551.32,1,0
"5165",1,1,89,56540.16,0,0
"5166",1,0,88,42043.47,0,0
"5167",1,2,56,19173.1,0,0
"5168",1,3,63,28799.3,0,0
"5169",1,3,82,14875.78,0,0
"5170",1,0,22,53227.89,0,0
"5171",1,5,51,52233.68,0,0
"5172",1,0,19,14260.84,0,0
"5173",1,3,53,26669.32,0,0
"5174",1,4,58,33690.02,0,0
"5175",1,0,69,80110.69,0,0
"5176",1,0,44,33024.18,0,0
"5177",1,7,46,26013.93,0,0
"5178",1,0,26,91633.01,0,1
"5179",1,0,43,22205.18,1,0
"5180",1,3,52,20052.51,0,0
"5181",1,1,75,16957.75,0,0
"5182",1,6,52,21008.54,0,0
"5183",1,2,28,48983.82,0,0
"5184",1,3,54,12520.32,0,1
"5185",1,4,22,35851.6,1,0
"5186",1,1,20,6594.2,0,0
"5187",1,4,86,74321.03,0,0
"5188",1,0,88,63461.18,0,0
"5189",1,0,37,25922.49,1,0
"5190",1,7,60,10026.66,0,0
"5191",1,2,54,7806.55,0,0
"5192",1,1,20,25167.86,0,0
"5193",1,4,47,38354.6,0,0
"5194",1,0,47,40906.5,0,0
"5195",1,1,43,93721.48,0,0
"5196",1,3,31,55913.69,1,1
"5197",1,1,29,37830.82,0,0
"5198",1,2,26,42863.75,0,0
"5199",1,1,31,26804.03,1,0
"5200",1,3,45,31973.61,1,0
"5201",1,1,60,44988.59,0,0
"5202",1,1,22,23388.8,0,0
"5203",1,2,40,60472.35,1,0
"5204",1,3,56,27285.93,0,0
"5205",1,3,38,20626.02,0,0
"5206",1,2,67,78119.96,0,0
"5207",1,0,52,56339.53,1,0
"5208",1,2,60,9104.94,0,0
"5209",1,9,18,27120.26,0,0
"5210",1,2,43,17914.7,0,0
"5211",1,0,61,12939.7,1,0
"5212",1,6,70,9664.08,1,0
"5213",1,3,60,16416.66,0,0
"5214",1,1,26,23084.24,0,0
"5215",1,3,31,45747.52,0,0
"5216",1,7,50,30988.8,0,0
"5217",1,3,59,35216.42,0,0
"5218",1,0,47,31126.75,0,0
"5219",1,2,71,5886.98,1,0
"5220",1,3,61,54187.79,0,0
"5221",1,1,45,78750.79,0,0
"5222",1,3,22,19269.56,0,0
"5223",1,2,82,23264.27,0,0
"5224",1,0,48,18706.57,0,0
"5225",1,0,73,71035.64,0,0
"5226",1,0,32,33132.71,0,0
"5227",1,1,73,43155.28,1,0
"5228",1,0,84,9285.81,0,0
"5229",1,0,32,12685.22,0,0
"5230",1,3,72,10507.86,0,0
"5231",1,9,58,61921.51,0,0
"5232",1,10,59,12642.1,1,0
"5233",1,10,39,10098.02,0,0
"5234",1,3,77,50725.09,0,0
"5235",1,2,85,25381.91,0,0
"5236",1,5,37,47101.05,0,0
"5237",1,2,84,83714.17,1,0
"5238",1,0,78,14281.24,0,0
"5239",1,5,89,85041.89,0,0
"5240",1,2,61,70236.87,0,1
"5241",1,1,38,32537.12,0,0
"5242",1,3,36,12746.57,0,0
"5243",1,1,85,29898.21,0,0
"5244",1,2,23,26100.78,0,0
"5245",1,0,53,17127.79,0,1
"5246",1,1,19,55417.55,0,0
"5247",1,0,32,49730.51,1,0
"5248",1,9,57,20111.05,1,0
"5249",1,4,23,59388.85,0,0
"5250",1,2,64,12673.03,0,0
"5251",1,0,62,58388.73,0,0
"5252",1,4,20,47122.74,1,0
"5253",1,3,43,36586.61,0,0
"5254",1,1,77,38413.81,1,0
"5255",1,3,75,46120.24,0,0
"5256",1,1,47,34469.78,1,0
"5257",1,10,26,4600.87,0,0
"5258",1,4,80,58012.2,0,1
"5259",1,4,74,47188.49,0,0
"5260",1,2,80,92144.09,0,0
"5261",1,0,19,55419.79,0,0
"5262",1,2,69,39652.64,0,0
"5263",1,1,31,61508.68,1,1
"5264",1,2,24,69309,0,0
"5265",1,1,40,8947.57,0,0
"5266",1,0,68,11541.68,0,0
"5267",1,3,85,101766,0,0
"5268",1,1,64,8937.69,0,0
"5269",1,2,89,56462.8,0,1
"5270",1,6,53,68939.17,0,0
"5271",1,1,28,28748.12,0,0
"5272",1,3,25,48231.57,0,0
"5273",1,1,24,59523.54,0,0
"5274",1,1,81,59907.44,0,0
"5275",1,3,28,32205.64,0,0
"5276",1,1,29,33341.83,1,0
"5277",1,1,22,45197.21,0,0
"5278",1,0,42,61262.44,0,0
"5279",1,0,86,5024.61,0,0
"5280",1,4,63,81034.18,0,0
"5281",1,1,44,59317.06,0,0
"5282",1,0,80,61544.69,0,0
"5283",1,4,23,15449.69,0,0
"5284",1,4,58,22663.39,0,0
"5285",1,0,74,63404.51,0,0
"5286",1,0,80,27678.71,0,0
"5287",1,3,35,24176.28,0,0
"5288",1,0,53,29779.57,1,0
"5289",1,2,27,13257.09,0,0
"5290",1,7,18,57469.38,0,0
"5291",1,0,85,23511.16,1,0
"5292",1,4,39,33180.77,0,0
"5293",1,3,36,14718.58,1,0
"5294",1,4,53,19974.83,1,0
"5295",1,2,89,22097.72,0,0
"5296",1,1,78,25438.16,0,0
"5297",1,3,35,13706.02,0,0
"5298",1,3,69,15364.14,1,0
"5299",1,0,57,24065.76,0,0
"5300",1,2,44,25015.89,0,0
"5301",1,4,19,25785.57,0,0
"5302",1,1,19,6551.44,0,0
"5303",1,5,21,6918.31,0,0
"5304",1,3,31,51290.56,0,0
"5305",1,2,82,30980.48,0,0
"5306",1,3,40,13585.86,0,1
"5307",1,4,67,83791.29,0,0
"5308",1,0,27,59112.62,0,0
"5309",1,0,70,17199.86,0,0
"5310",1,9,41,95535.14,0,0
"5311",1,0,33,54873.78,0,0
"5312",1,1,32,11048.74,1,0
"5313",1,1,66,16603.16,0,0
"5314",1,1,52,10827.73,0,0
"5315",1,0,67,35829.24,0,0
"5316",1,1,46,24603.58,0,0
"5317",1,7,38,15693.44,0,0
"5318",1,2,58,99537.72,0,0
"5319",1,1,68,60661.46,0,0
"5320",1,3,79,65509.93,1,0
"5321",1,3,71,70135.92,0,0
"5322",1,8,37,40132.21,1,0
"5323",1,0,62,46279.7,0,0
"5324",1,3,66,6649.53,1,0
"5325",1,9,41,26043.65,0,0
"5326",1,3,32,28696.57,0,0
"5327",1,3,74,26034.88,0,0
"5328",1,3,53,24044.95,0,0
"5329",1,4,58,27934.32,0,0
"5330",1,3,40,50420.55,0,0
"5331",1,3,74,43767.23,0,0
"5332",1,3,56,151312.2,0,0
"5333",1,4,56,135891.8,0,0
"5334",1,2,88,39157.83,0,0
"5335",1,1,75,30009.55,0,0
"5336",1,1,40,25697.08,0,0
"5337",1,2,37,52076.3,0,0
"5338",1,2,71,26166.52,0,0
"5339",1,3,25,24314,0,0
"5340",1,1,47,11043.16,1,0
"5341",1,0,28,15392.91,0,0
"5342",1,1,22,102059,0,0
"5343",1,3,57,26412.61,0,0
"5344",1,0,30,31313.02,0,0
"5345",1,1,41,11825.53,0,0
"5346",1,3,70,8288.76,0,0
"5347",1,3,70,21486.26,0,0
"5348",1,3,79,37900.97,0,0
"5349",1,5,45,146518.2,0,0
"5350",1,6,84,66644.71,0,0
"5351",1,1,64,45129.46,0,0
"5352",1,5,72,7128.29,0,0
"5353",1,3,76,16955.06,0,0
"5354",1,1,38,18442.57,0,0
"5355",1,2,57,54514.78,1,0
"5356",1,2,52,56361.66,0,0
"5357",1,2,66,13899.94,0,0
"5358",1,0,50,57938.61,0,0
"5359",1,7,58,50217.64,0,0
"5360",1,2,85,32092.18,0,0
"5361",1,0,80,13502.99,0,0
"5362",1,0,40,43597.63,0,0
"5363",1,0,50,18822.77,0,0
"5364",1,1,32,17922.3,0,1
"5365",1,7,68,39975.25,0,0
"5366",1,4,33,8573.56,0,0
"5367",1,0,30,25898.82,0,0
"5368",1,0,81,73761.25,0,0
"5369",1,2,57,18388.61,0,0
"5370",1,0,47,35149.7,0,0
"5371",1,2,85,88186.92,0,0
"5372",1,0,70,50620.18,0,0
"5373",1,4,41,49109.27,0,0
"5374",1,0,65,92252.71,0,0
"5375",1,3,19,71096.34,0,0
"5376",1,7,63,98665.78,0,0
"5377",1,0,57,14535.4,0,0
"5378",1,5,53,32677.84,0,0
"5379",1,0,58,4174.13,0,0
"5380",1,5,89,16303.01,0,0
"5381",1,0,28,120324.8,0,0
"5382",1,3,41,24818.42,0,0
"5383",1,1,21,70808.33,0,0
"5384",1,2,53,91696,0,0
"5385",1,1,23,29149.52,0,0
"5386",1,1,81,37418.19,0,0
"5387",1,4,26,30876.58,1,0
"5388",1,0,73,112181.6,1,0
"5389",1,0,83,152813.5,0,0
"5390",1,2,63,10621.15,0,0
"5391",1,0,63,8972.5,0,0
"5392",1,0,42,94042.03,0,0
"5393",1,3,89,28391.83,0,0
"5394",1,1,31,17575.29,0,0
"5395",1,3,51,25201.18,1,0
"5396",1,1,69,54342.87,1,0
"5397",1,2,84,53466.67,0,0
"5398",1,0,80,34188.58,0,0
"5399",1,5,56,63774.11,0,1
"5400",1,0,45,28847.47,0,0
"5401",1,3,85,33806.39,0,0
"5402",1,0,78,141362.6,0,0
"5403",1,6,27,49543.37,0,0
"5404",1,2,20,13371.2,0,0
"5405",1,4,75,45064.51,0,0
"5406",1,2,26,131834.1,1,0
"5407",1,1,89,19680.77,0,0
"5408",1,8,29,50297.06,0,0
"5409",1,1,27,27758.51,0,0
"5410",1,3,82,9073.21,0,0
"5411",1,2,71,8192.25,1,0
"5412",1,1,40,9710.42,0,0
"5413",1,3,87,20562.72,0,0
"5414",1,3,19,53165.55,0,0
"5415",1,2,33,16470.19,0,1
"5416",1,2,60,9801.15,1,0
"5417",1,3,42,34084.03,0,0
"5418",1,0,23,12587.71,1,0
"5419",1,1,83,18470.36,0,0
"5420",1,0,65,34869.71,0,0
"5421",1,3,26,55959.96,0,0
"5422",1,4,84,15431.03,0,0
"5423",1,0,52,11609.43,0,0
"5424",1,1,29,87107.32,0,0
"5425",1,1,63,32521.54,0,0
"5426",1,0,81,55565.75,1,0
"5427",1,3,67,43915.77,1,1
"5428",1,1,80,30844.7,0,0
"5429",1,0,75,60136.7,0,0
"5430",1,0,76,53468.72,0,0
"5431",1,1,39,64799.95,0,0
"5432",1,0,60,111892.6,0,0
"5433",1,1,89,84596.35,1,0
"5434",1,0,79,72320.92,0,0
"5435",1,1,63,35704.68,0,0
"5436",1,1,57,16649.73,0,0
"5437",1,2,22,22393.09,0,0
"5438",1,0,47,42617.19,0,0
"5439",1,1,41,25656.47,0,0
"5440",1,1,59,113028.1,0,0
"5441",1,1,68,75171.75,0,0
"5442",1,9,63,52391.66,1,0
"5443",1,3,40,31780.88,0,0
"5444",1,1,47,62285.3,0,0
"5445",1,1,25,27052.82,0,0
"5446",1,2,61,23672.57,1,0
"5447",1,0,45,36084.05,1,0
"5448",1,0,83,54073.62,0,0
"5449",1,0,59,115405.2,0,0
"5450",1,0,70,9901.11,0,0
"5451",1,3,24,56591.47,0,0
"5452",1,9,60,10521.06,0,0
"5453",1,1,38,44828.91,0,0
"5454",1,3,68,87243.94,0,0
"5455",1,1,37,44792.39,0,0
"5456",1,4,79,25315.11,0,0
"5457",1,2,81,56875.65,0,0
"5458",1,0,89,27155.66,0,0
"5459",1,3,78,60256.74,1,0
"5460",1,6,66,18020.93,0,1
"5461",1,4,78,38792.69,1,0
"5462",1,1,62,945.47,1,1
"5463",1,2,22,26451.48,0,0
"5464",1,1,57,36374.44,0,0
"5465",1,9,77,124735.8,0,0
"5466",1,0,54,22871.91,0,0
"5467",1,7,43,37989.78,0,0
"5468",1,1,85,36987.9,0,0
"5469",1,2,75,29161.86,0,0
"5470",1,1,51,87206.32,1,0
"5471",1,1,31,44761.66,0,0
"5472",1,0,70,23622.45,0,0
"5473",1,3,60,52354.35,1,0
"5474",1,2,34,34352.36,0,0
"5475",1,8,27,57922.83,0,0
"5476",1,2,60,51591.16,0,0
"5477",1,2,45,14253.48,0,0
"5478",1,3,21,14474.74,0,0
"5479",1,7,76,81311.64,0,0
"5480",1,0,71,13044.82,0,0
"5481",1,1,46,24925.09,0,0
"5482",1,0,31,28229.96,0,0
"5483",1,4,57,28554.11,0,0
"5484",1,2,75,7503.93,0,0
"5485",1,3,85,104931.3,0,0
"5486",1,6,34,15548.43,0,0
"5487",1,3,52,39800.89,0,0
"5488",1,0,79,23513.42,0,0
"5489",1,3,79,60196.97,0,0
"5490",1,1,25,30352.63,1,0
"5491",1,0,61,60511.95,1,0
"5492",1,3,75,21198.04,0,0
"5493",1,2,32,11981.69,0,0
"5494",1,1,35,36965.48,0,0
"5495",1,3,62,38139.38,0,0
"5496",1,0,39,46605.04,0,0
"5497",1,1,24,43152.51,0,0
"5498",1,1,20,64212.33,0,1
"5499",1,4,78,12958.97,0,0
"5500",1,0,30,25702.76,1,0
"5501",1,0,87,57937.88,0,0
"5502",1,1,39,44565.15,0,0
"5503",1,0,64,30466.06,1,0
"5504",1,0,34,18848.82,0,0
"5505",1,0,40,9389.63,1,0
"5506",1,3,61,50676.79,0,0
"5507",1,5,79,13663.98,1,0
"5508",1,0,25,51295.85,1,0
"5509",1,3,81,28986.88,0,0
"5510",1,3,85,67319.03,0,0
"5511",1,1,69,38343.18,0,0
"5512",1,6,60,3308.31,0,0
"5513",1,6,19,28887.1,0,0
"5514",1,0,64,16836.27,0,0
"5515",1,4,28,67999.24,1,0
"5516",1,0,80,3328.23,0,0
"5517",1,1,55,47824.43,0,0
"5518",1,7,33,82263.4,0,0
"5519",1,3,74,22610.64,0,1
"5520",1,2,34,30369.33,1,0
"5521",1,0,70,9416.77,0,1
"5522",1,2,40,116303,0,0
"5523",1,3,81,29516.52,0,0
"5524",1,2,45,60915.52,0,0
"5525",1,4,50,69785.23,0,0
"5526",1,4,34,8316.09,0,1
"5527",1,0,50,13238.2,0,0
"5528",1,0,87,34209.19,0,0
"5529",1,0,54,46724.11,0,0
"5530",1,2,26,44343.75,0,0
"5531",1,8,71,55008.17,0,0
"5532",1,4,87,44669.47,0,0
"5533",1,0,73,22773.12,0,0
"5534",1,1,69,16185.46,0,0
"5535",1,1,70,77445.52,0,0
"5536",1,0,22,96339.25,1,0
"5537",1,2,49,27386.18,0,0
"5538",1,1,28,18033.25,0,0
"5539",1,0,79,38096.62,1,0
"5540",1,2,46,54079.21,1,0
"5541",1,0,51,54776.36,0,0
"5542",1,0,76,27666.82,0,1
"5543",1,0,75,14788.19,1,0
"5544",1,1,80,50705.77,0,0
"5545",1,1,51,5871.1,0,0
"5546",1,0,71,94076.08,0,0
"5547",1,2,73,23553.3,0,0
"5548",1,1,66,44541.99,0,0
"5549",1,2,78,43747.73,0,0
"5550",1,3,47,35696.39,1,0
"5551",1,1,85,18273.34,0,0
"5552",1,1,52,41329.2,0,0
"5553",1,2,29,80683.44,0,0
"5554",1,0,49,131647.5,1,0
"5555",1,2,49,20541.47,0,0
"5556",1,1,37,12125.2,0,0
"5557",1,0,70,32332.63,0,0
"5558",1,2,39,31680.79,0,0
"5559",1,1,47,46701.02,0,0
"5560",1,1,59,38226.33,0,0
"5561",1,10,73,7780.59,0,0
"5562",1,4,78,38511.78,0,0
"5563",1,4,87,10311.58,0,0
"5564",1,1,43,76301.97,0,0
"5565",1,1,41,32105.64,0,0
"5566",1,0,37,30320.37,0,0
"5567",1,8,89,74303.71,0,0
"5568",1,3,24,100029.1,0,1
"5569",1,3,50,6754.71,1,0
"5570",1,0,78,40810.36,0,0
"5571",1,8,18,21400.67,0,0
"5572",1,3,27,9395.57,0,0
"5573",1,1,58,36531.81,0,0
"5574",1,0,39,13883.75,0,0
"5575",1,1,87,98072.18,0,0
"5576",1,0,67,17018.27,0,0
"5577",1,0,72,73130.15,0,0
"5578",1,0,44,95564.57,0,0
"5579",1,4,64,30931.95,0,0
"5580",1,0,76,47159.92,0,0
"5581",1,1,48,13039.56,0,0
"5582",1,7,46,17974.25,1,0
"5583",1,2,59,26317.37,0,1
"5584",1,2,53,160862.9,0,0
"5585",1,0,51,47659.53,0,0
"5586",1,0,38,58762,1,0
"5587",1,9,22,71459.96,0,0
"5588",1,3,45,79363.76,0,1
"5589",1,3,67,22326.55,1,0
"5590",1,0,71,23360.78,0,0
"5591",1,0,36,106700.6,1,0
"5592",1,0,83,50525.18,0,0
"5593",1,3,78,38259.59,0,0
"5594",1,6,74,48478.65,1,0
"5595",1,4,89,14208.46,0,0
"5596",1,1,77,62758.96,0,0
"5597",1,1,88,51179.24,0,1
"5598",1,0,58,58834.68,0,0
"5599",1,4,79,42887.04,1,0
"5600",1,1,45,220383,0,0
"5601",1,1,88,17824.03,1,0
"5602",1,8,60,46550.44,0,0
"5603",1,1,72,42700.87,0,0
"5604",1,8,50,116562.7,0,0
"5605",1,1,59,50308.74,1,0
"5606",1,4,88,130048.4,0,0
"5607",1,0,21,39441.87,0,1
"5608",1,4,63,28253.53,0,0
"5609",1,4,41,106862.5,1,1
"5610",1,0,80,41893.09,0,0
"5611",1,8,34,69150.98,0,0
"5612",1,3,62,38691.22,0,0
"5613",1,8,19,93517.61,0,0
"5614",1,3,45,7998.07,0,0
"5615",1,0,85,19354.83,0,0
"5616",1,6,39,46288.04,1,0
"5617",1,2,59,5884.45,0,0
"5618",1,0,23,32255.86,1,0
"5619",1,2,18,47145.15,0,0
"5620",1,8,35,33081.5,0,0
"5621",1,0,79,48011.59,1,0
"5622",1,2,77,54548.92,0,0
"5623",1,0,38,48724.89,0,0
"5624",1,0,24,11566.91,0,0
"5625",1,0,26,9362.64,0,0
"5626",1,7,54,54726.01,1,0
"5627",1,3,48,28251.23,1,0
"5628",1,1,69,49245.97,0,0
"5629",1,0,87,67379,0,0
"5630",1,0,23,8549.99,0,0
"5631",1,1,21,23794.39,1,0
"5632",1,4,73,32631.96,0,0
"5633",1,1,48,61763.76,0,0
"5634",1,8,39,58807.77,1,0
"5635",1,3,53,27857.09,0,0
"5636",1,6,34,24721.14,0,0
"5637",1,4,18,51899.15,0,0
"5638",1,0,86,54397.09,0,0
"5639",1,2,81,21145.92,0,0
"5640",1,2,45,48863.25,0,0
"5641",1,2,61,14976,0,1
"5642",1,3,56,17885.01,0,0
"5643",1,2,72,69163.69,0,0
"5644",1,0,78,72121.31,0,0
"5645",1,3,85,16055.06,0,0
"5646",1,1,27,28377.8,0,0
"5647",1,0,42,73776.62,1,0
"5648",1,0,21,23445.49,0,0
"5649",1,2,24,114405.4,0,0
"5650",1,1,54,44990.6,0,0
"5651",1,4,61,10568.63,1,0
"5652",1,1,39,38381.92,0,0
"5653",1,2,78,48148.86,0,1
"5654",1,2,36,29547.56,1,0
"5655",1,4,43,11962.55,0,0
"5656",1,1,77,35075.03,0,0
"5657",1,1,89,43120.73,0,1
"5658",1,0,83,12886.92,1,0
"5659",1,2,66,43202.68,0,0
"5660",1,0,22,43147.9,0,0
"5661",1,0,38,92352.67,1,0
"5662",1,6,53,75181.43,1,0
"5663",1,1,35,9377.76,0,0
"5664",1,1,89,34774.75,1,0
"5665",1,1,41,25377.95,0,0
"5666",1,0,38,45285.69,0,0
"5667",1,7,22,37522.18,0,0
"5668",1,1,25,60004.11,0,0
"5669",1,1,61,28191.63,0,1
"5670",1,3,19,23399.32,0,0
"5671",1,0,41,15905.01,0,0
"5672",1,3,41,44378.6,0,0
"5673",1,3,44,48375.59,0,0
"5674",1,3,88,28345.06,1,0
"5675",1,1,84,50270.9,0,0
"5676",1,1,53,21981.45,0,0
"5677",1,3,63,20532.33,0,0
"5678",1,2,70,28825.12,1,0
"5679",1,1,56,135516.9,0,0
"5680",1,0,72,19423.67,0,0
"5681",1,0,86,44607.35,0,0
"5682",1,2,48,39445.97,0,0
"5683",1,3,25,44804.59,0,0
"5684",1,1,56,19230.44,0,0
"5685",1,3,85,70395.54,0,0
"5686",1,1,46,25683.78,0,0
"5687",1,4,80,49646.02,1,0
"5688",1,2,22,103625.1,0,0
"5689",1,1,68,34214.34,0,0
"5690",1,0,86,26267.67,1,0
"5691",1,2,22,27464.49,0,0
"5692",1,1,75,20288.57,0,0
"5693",1,1,32,4202.7,0,0
"5694",1,2,48,26005.47,0,0
"5695",1,1,67,91971.88,0,0
"5696",1,1,23,38723.05,0,0
"5697",1,1,65,37091.91,0,0
"5698",1,7,46,75795.76,1,0
"5699",1,0,67,23891.75,0,0
"5700",1,1,75,33366.03,0,0
"5701",1,0,20,94995.33,0,0
"5702",1,0,58,15534.39,0,0
"5703",1,0,68,21216.13,0,0
"5704",1,1,63,44689.55,0,0
"5705",1,1,53,13631.9,0,0
"5706",1,2,28,70312.37,0,0
"5707",1,3,34,8758.69,0,0
"5708",1,2,37,19872.48,0,1
"5709",1,1,39,110579.2,0,0
"5710",1,0,57,12602.8,0,0
"5711",1,8,23,26909.8,0,0
"5712",1,0,56,23021.26,0,0
"5713",1,1,88,151181.8,0,0
"5714",1,0,54,87268.6,0,0
"5715",1,2,61,954.43,0,0
"5716",1,0,71,36171.71,0,0
"5717",1,1,72,16643.07,1,0
"5718",1,2,65,36242.89,0,0
"5719",1,0,40,19218.35,0,0
"5720",1,3,83,29762.63,0,0
"5721",1,1,88,12344.99,0,0
"5722",1,0,48,37586.34,0,0
"5723",1,7,33,33934.52,1,0
"5724",1,3,37,67720.61,0,0
"5725",1,0,70,33818.46,0,0
"5726",1,2,31,2526.17,0,0
"5727",1,6,31,28436.06,1,0
"5728",1,0,55,10326.88,0,0
"5729",1,1,80,24964.32,1,0
"5730",1,3,76,32161.46,0,0
"5731",1,3,28,39496.24,0,0
"5732",1,2,27,33704.46,1,0
"5733",1,8,77,26636.01,0,0
"5734",1,0,52,14352.01,0,0
"5735",1,0,49,9043.47,0,0
"5736",1,2,20,9516.26,0,0
"5737",1,4,41,22112.6,0,0
"5738",1,0,53,71367.15,0,0
"5739",1,1,48,32177.35,0,0
"5740",1,3,53,20041.91,0,0
"5741",1,1,82,59338.19,1,0
"5742",1,4,79,29254.96,0,0
"5743",1,1,66,49519.95,0,0
"5744",1,2,18,33028.82,0,0
"5745",1,6,72,19527.71,0,0
"5746",1,0,52,33425.04,0,0
"5747",1,4,76,68192.09,0,0
"5748",1,3,49,51058.06,1,1
"5749",1,9,47,31344.35,0,0
"5750",1,2,76,35825.11,0,0
